epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1714581092479,2024-05-01T19:31:32.479,14.970,-9.512,-2.439,-1.280
1714581092489,2024-05-01T19:31:32.489,14.980,-8.902,-2.500,-1.098
1714581092499,2024-05-01T19:31:32.499,14.990,-6.402,-1.890,-0.915
1714581092509,2024-05-01T19:31:32.509,15.000,-3.415,-1.098,-0.610
1714581092519,2024-05-01T19:31:32.519,15.010,-1.159,-0.549,-0.427
1714581092529,2024-05-01T19:31:32.529,15.020,0.122,-0.183,-0.305
1714581092539,2024-05-01T19:31:32.539,15.030,0.854,0.061,-0.122
1714581092549,2024-05-01T19:31:32.549,15.040,-0.793,-0.366,-0.305
1714581092559,2024-05-01T19:31:32.559,15.050,-2.073,-0.549,-0.610
1714581092569,2024-05-01T19:31:32.569,15.060,-1.159,-0.305,-0.305
1714581092579,2024-05-01T19:31:32.579,15.070,-3.232,-0.671,-0.488
1714581092589,2024-05-01T19:31:32.589,15.080,-3.902,-1.037,-0.671
1714581092599,2024-05-01T19:31:32.599,15.090,-3.902,-1.037,-0.549
1714581092609,2024-05-01T19:31:32.609,15.100,-3.902,-1.098,-0.854
1714581092619,2024-05-01T19:31:32.619,15.110,-1.402,-0.549,-0.488
1714581092629,2024-05-01T19:31:32.629,15.120,0.305,-0.183,-0.305
1714581092639,2024-05-01T19:31:32.639,15.130,1.220,0.000,-0.244
1714581092649,2024-05-01T19:31:32.649,15.140,0.854,0.000,-0.183
1714581092659,2024-05-01T19:31:32.659,15.150,-1.585,-0.488,-0.427
1714581092669,2024-05-01T19:31:32.669,15.160,-3.293,-0.915,-0.610
1714581092679,2024-05-01T19:31:32.679,15.170,-3.963,-1.037,-0.732
1714581092689,2024-05-01T19:31:32.689,15.180,-2.988,-0.976,-1.402
1714581092699,2024-05-01T19:31:32.699,15.190,-1.951,-1.037,-0.732
1714581092709,2024-05-01T19:31:32.709,15.200,-2.561,-0.671,-0.610
1714581092719,2024-05-01T19:31:32.719,15.210,-2.378,-0.854,-0.549
1714581092729,2024-05-01T19:31:32.729,15.220,-3.049,-0.915,-0.610
1714581092739,2024-05-01T19:31:32.739,15.230,-3.659,-1.220,-0.732
1714581092749,2024-05-01T19:31:32.749,15.240,-3.110,-1.159,-0.793
1714581092759,2024-05-01T19:31:32.759,15.250,-1.524,-0.671,-0.793
1714581092769,2024-05-01T19:31:32.769,15.260,2.134,0.305,-0.366
1714581092779,2024-05-01T19:31:32.779,15.270,5.061,1.098,0.000
1714581092789,2024-05-01T19:31:32.789,15.280,4.817,1.037,0.122
1714581092799,2024-05-01T19:31:32.799,15.290,0.793,0.183,-0.122
1714581092809,2024-05-01T19:31:32.809,15.300,-5.549,-1.463,-0.793
1714581092819,2024-05-01T19:31:32.819,15.310,-9.451,-2.500,-1.280
1714581092829,2024-05-01T19:31:32.829,15.320,-9.146,-2.622,-1.341
1714581092839,2024-05-01T19:31:32.839,15.330,-4.756,-1.463,-0.976
1714581092849,2024-05-01T19:31:32.849,15.340,1.341,0.061,-0.366
1714581092859,2024-05-01T19:31:32.859,15.350,5.793,1.159,0.183
1714581092869,2024-05-01T19:31:32.869,15.360,7.134,1.524,0.305
1714581092879,2024-05-01T19:31:32.879,15.370,3.902,0.793,0.000
1714581092889,2024-05-01T19:31:32.889,15.380,-2.195,-0.610,-0.488
1714581092899,2024-05-01T19:31:32.899,15.390,-7.439,-2.012,-1.098
1714581092909,2024-05-01T19:31:32.909,15.400,-10.061,-2.683,-1.341
1714581092919,2024-05-01T19:31:32.919,15.410,-8.780,-2.256,-1.220
1714581092929,2024-05-01T19:31:32.929,15.420,-5.000,-1.280,-0.854
1714581092939,2024-05-01T19:31:32.939,15.430,-0.793,-0.366,-0.366
1714581092949,2024-05-01T19:31:32.949,15.440,2.622,0.549,0.000
1714581092959,2024-05-01T19:31:32.959,15.450,3.598,0.793,0.061
1714581092969,2024-05-01T19:31:32.969,15.460,2.683,0.488,-0.122
1714581092979,2024-05-01T19:31:32.979,15.470,0.610,-0.122,-0.366
1714581092989,2024-05-01T19:31:32.989,15.480,-1.890,-0.732,-0.549
1714581092999,2024-05-01T19:31:32.999,15.490,-3.780,-1.098,-0.732
1714581093009,2024-05-01T19:31:33.009,15.500,-4.817,-1.341,-0.793
1714581093019,2024-05-01T19:31:33.019,15.510,-4.817,-1.341,-0.854
1714581093029,2024-05-01T19:31:33.029,15.520,-4.085,-1.159,-0.610
1714581093039,2024-05-01T19:31:33.039,15.530,-2.805,-0.732,-0.610
1714581093049,2024-05-01T19:31:33.049,15.540,-0.915,-0.305,-0.427
1714581093059,2024-05-01T19:31:33.059,15.550,0.976,0.061,-0.305
1714581093069,2024-05-01T19:31:33.069,15.560,2.317,0.488,-0.061
1714581093079,2024-05-01T19:31:33.079,15.570,2.073,0.488,-0.122
1714581093089,2024-05-01T19:31:33.089,15.580,0.122,-0.122,-0.305
1714581093099,2024-05-01T19:31:33.099,15.590,-2.683,-0.854,-0.549
1714581093109,2024-05-01T19:31:33.109,15.600,-5.122,-1.524,-0.793
1714581093119,2024-05-01T19:31:33.119,15.610,-6.220,-1.707,-0.915
1714581093129,2024-05-01T19:31:33.129,15.620,-5.610,-1.524,-0.793
1714581093139,2024-05-01T19:31:33.139,15.630,-3.963,-1.098,-0.671
1714581093149,2024-05-01T19:31:33.149,15.640,-1.463,-0.488,-0.488
1714581093159,2024-05-01T19:31:33.159,15.650,0.488,-0.061,-0.305
1714581093169,2024-05-01T19:31:33.169,15.660,1.341,0.183,-0.183
1714581093179,2024-05-01T19:31:33.179,15.670,1.159,0.122,-0.244
1714581093189,2024-05-01T19:31:33.189,15.680,-0.183,-0.244,-0.427
1714581093199,2024-05-01T19:31:33.199,15.690,-1.829,-0.671,-0.488
1714581093209,2024-05-01T19:31:33.209,15.700,-3.171,-0.915,-0.671
1714581093219,2024-05-01T19:31:33.219,15.710,-3.537,-0.976,-0.610
1714581093229,2024-05-01T19:31:33.229,15.720,-3.049,-0.915,-0.671
1714581093239,2024-05-01T19:31:33.239,15.730,-2.134,-0.671,-0.488
1714581093249,2024-05-01T19:31:33.249,15.740,-1.098,-0.427,-0.366
1714581093259,2024-05-01T19:31:33.259,15.750,-0.488,-0.183,-0.427
1714581093269,2024-05-01T19:31:33.269,15.760,-0.549,-0.183,-0.366
1714581093279,2024-05-01T19:31:33.279,15.770,-1.037,-0.366,-0.427
1714581093289,2024-05-01T19:31:33.289,15.780,-1.890,-0.549,-0.427
1714581093299,2024-05-01T19:31:33.299,15.790,-2.500,-0.671,-0.549
1714581093309,2024-05-01T19:31:33.309,15.800,-2.683,-0.793,-0.610
1714581093319,2024-05-01T19:31:33.319,15.810,-2.439,-0.732,-0.610
1714581093329,2024-05-01T19:31:33.329,15.820,-2.012,-0.549,-0.488
1714581093339,2024-05-01T19:31:33.339,15.830,-1.524,-0.488,-0.671
1714581093349,2024-05-01T19:31:33.349,15.840,-1.037,-0.976,-1.220
1714581093359,2024-05-01T19:31:33.359,15.850,-1.341,-0.427,-0.488
1714581093369,2024-05-01T19:31:33.369,15.860,-2.561,-0.793,-0.427
1714581093379,2024-05-01T19:31:33.379,15.870,-3.171,-0.915,-0.732
1714581093389,2024-05-01T19:31:33.389,15.880,-2.805,-0.854,-0.610
1714581093399,2024-05-01T19:31:33.399,15.890,-1.951,-0.549,-0.549
1714581093409,2024-05-01T19:31:33.409,15.900,-0.915,-0.305,-0.366
1714581093419,2024-05-01T19:31:33.419,15.910,-0.244,-0.122,-0.427
1714581093429,2024-05-01T19:31:33.429,15.920,-0.244,-0.183,-0.366
1714581093439,2024-05-01T19:31:33.439,15.930,-0.671,-0.427,-0.366
1714581093449,2024-05-01T19:31:33.449,15.940,-1.341,-0.427,-0.549
1714581093459,2024-05-01T19:31:33.459,15.950,-2.012,-0.610,-0.549
1714581093469,2024-05-01T19:31:33.469,15.960,-2.378,-0.732,-0.610
1714581093479,2024-05-01T19:31:33.479,15.970,-2.378,-0.732,-0.610
1714581093489,2024-05-01T19:31:33.489,15.980,-2.012,-0.610,-0.488
1714581093499,2024-05-01T19:31:33.499,15.990,-1.463,-0.488,-0.488
1714581093509,2024-05-01T19:31:33.509,16.000,-1.098,-0.427,-0.488
1714581093519,2024-05-01T19:31:33.519,16.010,-0.976,-0.244,-0.427
1714581093529,2024-05-01T19:31:33.529,16.020,-0.976,-0.305,-0.427
1714581093539,2024-05-01T19:31:33.539,16.030,-0.976,-0.427,-0.427
1714581093549,2024-05-01T19:31:33.549,16.040,-1.098,-0.366,-0.427
1714581093559,2024-05-01T19:31:33.559,16.050,-1.280,-0.427,-0.488
1714581093569,2024-05-01T19:31:33.569,16.060,-1.768,-0.610,-0.488
1714581093579,2024-05-01T19:31:33.579,16.070,-2.012,-0.671,-0.549
1714581093589,2024-05-01T19:31:33.589,16.080,-1.829,-0.610,-0.488
1714581093599,2024-05-01T19:31:33.599,16.090,-1.159,-0.427,-0.549
1714581093609,2024-05-01T19:31:33.609,16.100,-0.366,-0.244,-0.427
1714581093619,2024-05-01T19:31:33.619,16.110,-0.061,0.000,-0.366
1714581093629,2024-05-01T19:31:33.629,16.120,0.061,-0.183,-0.305
1714581093639,2024-05-01T19:31:33.639,16.130,-0.305,-0.244,-0.244
1714581093649,2024-05-01T19:31:33.649,16.140,-0.671,-0.305,-0.366
1714581093659,2024-05-01T19:31:33.659,16.150,-0.976,-0.427,-0.427
1714581093669,2024-05-01T19:31:33.669,16.160,-1.280,-0.488,-0.427
1714581093679,2024-05-01T19:31:33.679,16.170,-1.646,-0.549,-0.549
1714581093689,2024-05-01T19:31:33.689,16.180,-1.890,-0.610,-0.610
1714581093699,2024-05-01T19:31:33.699,16.190,-2.134,-0.732,-0.610
1714581093709,2024-05-01T19:31:33.709,16.200,-2.073,-0.610,-0.610
1714581093719,2024-05-01T19:31:33.719,16.210,-1.463,-0.549,-0.549
1714581093729,2024-05-01T19:31:33.729,16.220,-0.610,-0.305,-0.488
1714581093739,2024-05-01T19:31:33.739,16.230,0.183,-0.122,-0.366
1714581093749,2024-05-01T19:31:33.749,16.240,0.366,0.000,-0.183
1714581093759,2024-05-01T19:31:33.759,16.250,0.183,-0.061,-0.244
1714581093769,2024-05-01T19:31:33.769,16.260,-0.488,-0.183,-0.427
1714581093779,2024-05-01T19:31:33.779,16.270,-1.524,-0.427,-0.488
1714581093789,2024-05-01T19:31:33.789,16.280,-2.317,-0.732,-0.549
1714581093799,2024-05-01T19:31:33.799,16.290,-2.683,-0.854,-0.549
1714581093809,2024-05-01T19:31:33.809,16.300,-2.378,-0.671,-0.488
1714581093819,2024-05-01T19:31:33.819,16.310,-1.707,-0.549,-0.488
1714581093829,2024-05-01T19:31:33.829,16.320,-0.732,-0.244,-0.488
1714581093839,2024-05-01T19:31:33.839,16.330,0.183,0.000,-0.305
1714581093849,2024-05-01T19:31:33.849,16.340,0.610,0.061,-0.305
1714581093859,2024-05-01T19:31:33.859,16.350,0.366,0.000,-0.244
1714581093869,2024-05-01T19:31:33.869,16.360,-0.244,-0.122,-0.366
1714581093879,2024-05-01T19:31:33.879,16.370,-1.098,-0.366,-0.366
1714581093889,2024-05-01T19:31:33.889,16.380,-1.951,-0.549,-0.427
1714581093899,2024-05-01T19:31:33.899,16.390,-2.134,-0.671,-0.549
1714581093909,2024-05-01T19:31:33.909,16.400,-1.890,-0.671,-0.549
1714581093919,2024-05-01T19:31:33.919,16.410,-1.280,-0.427,-0.488
1714581093929,2024-05-01T19:31:33.929,16.420,-0.671,-0.244,-0.366
1714581093939,2024-05-01T19:31:33.939,16.430,-0.122,-0.183,-0.305
1714581093949,2024-05-01T19:31:33.949,16.440,0.000,-0.061,-0.305
1714581093959,2024-05-01T19:31:33.959,16.450,-0.183,-0.244,-0.366
1714581093969,2024-05-01T19:31:33.969,16.460,-0.610,-0.305,-0.366
1714581093979,2024-05-01T19:31:33.979,16.470,-1.098,-0.427,-0.427
1714581093989,2024-05-01T19:31:33.989,16.480,-1.341,-0.488,-0.488
1714581093999,2024-05-01T19:31:33.999,16.490,-1.341,-0.488,-0.549
1714581094009,2024-05-01T19:31:34.009,16.500,-1.220,-0.305,-0.427
1714581094019,2024-05-01T19:31:34.019,16.510,-1.159,-0.366,-0.488
1714581094029,2024-05-01T19:31:34.029,16.520,-1.037,-0.366,-0.488
1714581094039,2024-05-01T19:31:34.039,16.530,-1.098,-0.366,-0.488
1714581094049,2024-05-01T19:31:34.049,16.540,-1.159,-0.427,-0.366
1714581094059,2024-05-01T19:31:34.059,16.550,-1.037,-0.427,-0.366
1714581094069,2024-05-01T19:31:34.069,16.560,-0.976,-0.366,-0.427
1714581094079,2024-05-01T19:31:34.079,16.570,-0.732,-0.244,-0.427
1714581094089,2024-05-01T19:31:34.089,16.580,-0.610,-0.183,-0.366
1714581094099,2024-05-01T19:31:34.099,16.590,-0.671,-0.183,-0.427
1714581094109,2024-05-01T19:31:34.109,16.600,-0.671,-0.122,-0.488
1714581094119,2024-05-01T19:31:34.119,16.610,-0.793,-0.183,-0.427
1714581094129,2024-05-01T19:31:34.129,16.620,-1.037,-0.366,-0.488
1714581094139,2024-05-01T19:31:34.139,16.630,-1.341,-0.427,-0.488
1714581094149,2024-05-01T19:31:34.149,16.640,-1.402,-0.427,-0.427
1714581094159,2024-05-01T19:31:34.159,16.650,-0.915,-0.366,-0.427
1714581094169,2024-05-01T19:31:34.169,16.660,-0.061,-0.122,-0.366
1714581094179,2024-05-01T19:31:34.179,16.670,0.549,-0.061,-0.610
1714581094189,2024-05-01T19:31:34.189,16.680,1.098,-0.488,-0.793
1714581094199,2024-05-01T19:31:34.199,16.690,0.793,0.122,-0.305
1714581094209,2024-05-01T19:31:34.209,16.700,-0.793,-0.305,-0.244
1714581094219,2024-05-01T19:31:34.219,16.710,-2.256,-0.732,-0.549
1714581094229,2024-05-01T19:31:34.229,16.720,-2.805,-0.732,-0.549
1714581094239,2024-05-01T19:31:34.239,16.730,-2.378,-0.732,-0.488
1714581094249,2024-05-01T19:31:34.249,16.740,-1.829,-0.549,-0.427
1714581094259,2024-05-01T19:31:34.259,16.750,-1.037,-0.427,-0.488
1714581094269,2024-05-01T19:31:34.269,16.760,-0.610,-0.183,-0.366
1714581094279,2024-05-01T19:31:34.279,16.770,-0.244,-0.122,-0.305
1714581094289,2024-05-01T19:31:34.289,16.780,-0.061,-0.122,-0.244
1714581094299,2024-05-01T19:31:34.299,16.790,-0.061,-0.183,-0.305
1714581094309,2024-05-01T19:31:34.309,16.800,-0.366,-0.183,-0.305
1714581094319,2024-05-01T19:31:34.319,16.810,-1.220,-0.366,-0.427
1714581094329,2024-05-01T19:31:34.329,16.820,-2.012,-0.610,-0.549
1714581094339,2024-05-01T19:31:34.339,16.830,-2.439,-0.671,-0.549
1714581094349,2024-05-01T19:31:34.349,16.840,-2.134,-0.671,-0.549
1714581094359,2024-05-01T19:31:34.359,16.850,-1.524,-0.488,-0.488
1714581094369,2024-05-01T19:31:34.369,16.860,-0.610,-0.244,-0.427
1714581094379,2024-05-01T19:31:34.379,16.870,0.000,0.000,-0.305
1714581094389,2024-05-01T19:31:34.389,16.880,0.122,-0.061,-0.305
1714581094399,2024-05-01T19:31:34.399,16.890,-0.305,-0.244,-0.305
1714581094409,2024-05-01T19:31:34.409,16.900,-0.854,-0.305,-0.427
1714581094419,2024-05-01T19:31:34.419,16.910,-1.159,-0.488,-0.427
1714581094429,2024-05-01T19:31:34.429,16.920,-1.280,-0.427,-0.427
1714581094439,2024-05-01T19:31:34.439,16.930,-1.098,-0.366,-0.488
1714581094449,2024-05-01T19:31:34.449,16.940,-0.915,-0.366,-0.366
1714581094459,2024-05-01T19:31:34.459,16.950,-0.976,-0.366,-0.366
1714581094469,2024-05-01T19:31:34.469,16.960,-1.220,-0.305,-0.488
1714581094479,2024-05-01T19:31:34.479,16.970,-1.524,-0.488,-0.549
1714581094489,2024-05-01T19:31:34.489,16.980,-1.646,-0.549,-0.488
1714581094499,2024-05-01T19:31:34.499,16.990,-1.341,-0.488,-0.366
1714581094509,2024-05-01T19:31:34.509,17.000,-0.915,-0.366,-0.488
1714581094519,2024-05-01T19:31:34.519,17.010,-0.671,-0.305,-0.427
1714581094529,2024-05-01T19:31:34.529,17.020,-0.549,-0.183,-0.366
1714581094539,2024-05-01T19:31:34.539,17.030,-0.488,-0.183,-0.305
1714581094549,2024-05-01T19:31:34.549,17.040,-0.549,-0.244,-0.305
1714581094559,2024-05-01T19:31:34.559,17.050,-0.793,-0.305,-0.366
1714581094569,2024-05-01T19:31:34.569,17.060,-0.854,-0.305,-0.427
1714581094579,2024-05-01T19:31:34.579,17.070,-1.159,-0.366,-0.366
1714581094589,2024-05-01T19:31:34.589,17.080,-1.402,-0.427,-0.427
1714581094599,2024-05-01T19:31:34.599,17.090,-1.402,-0.488,-0.488
1714581094609,2024-05-01T19:31:34.609,17.100,-1.341,-0.427,-0.366
1714581094619,2024-05-01T19:31:34.619,17.110,-1.280,-0.366,-0.366
1714581094629,2024-05-01T19:31:34.629,17.120,-1.280,-0.427,-0.549
1714581094639,2024-05-01T19:31:34.639,17.130,-1.220,-0.488,-0.488
1714581094649,2024-05-01T19:31:34.649,17.140,-1.220,-0.427,-0.488
1714581094659,2024-05-01T19:31:34.659,17.150,-1.037,-0.244,-0.427
1714581094669,2024-05-01T19:31:34.669,17.160,-0.671,-0.305,-0.427
1714581094679,2024-05-01T19:31:34.679,17.170,-0.427,-0.183,-0.427
1714581094689,2024-05-01T19:31:34.689,17.180,-0.305,-0.122,-0.366
1714581094699,2024-05-01T19:31:34.699,17.190,-0.427,-0.244,-0.427
1714581094709,2024-05-01T19:31:34.709,17.200,-0.732,-0.244,-0.427
1714581094719,2024-05-01T19:31:34.719,17.210,-1.098,-0.427,-0.427
1714581094729,2024-05-01T19:31:34.729,17.220,-1.341,-0.427,-0.488
1714581094739,2024-05-01T19:31:34.739,17.230,-1.280,-0.366,-0.427
1714581094749,2024-05-01T19:31:34.749,17.240,-1.037,-0.244,-0.427
1714581094759,2024-05-01T19:31:34.759,17.250,-0.732,-0.305,-0.427
1714581094769,2024-05-01T19:31:34.769,17.260,-0.366,-0.244,-0.366
1714581094779,2024-05-01T19:31:34.779,17.270,-0.061,-0.183,-0.244
1714581094789,2024-05-01T19:31:34.789,17.280,-0.061,-0.122,-0.305
1714581094799,2024-05-01T19:31:34.799,17.290,-0.183,-0.122,-0.366
1714581094809,2024-05-01T19:31:34.809,17.300,-0.610,-0.244,-0.305
1714581094819,2024-05-01T19:31:34.819,17.310,-1.159,-0.427,-0.366
1714581094829,2024-05-01T19:31:34.829,17.320,-1.768,-0.549,-0.427
1714581094839,2024-05-01T19:31:34.839,17.330,-2.378,-0.732,-0.549
1714581094849,2024-05-01T19:31:34.849,17.340,-2.622,-0.732,-0.610
1714581094859,2024-05-01T19:31:34.859,17.350,-2.317,-0.610,-0.549
1714581094869,2024-05-01T19:31:34.869,17.360,-1.463,-0.427,-0.366
1714581094879,2024-05-01T19:31:34.879,17.370,-0.244,-0.122,-0.305
1714581094889,2024-05-01T19:31:34.889,17.380,1.037,0.061,-0.183
1714581094899,2024-05-01T19:31:34.899,17.390,1.646,0.366,-0.244
1714581094909,2024-05-01T19:31:34.909,17.400,1.585,0.366,-0.122
1714581094919,2024-05-01T19:31:34.919,17.410,0.610,0.061,-0.244
1714581094929,2024-05-01T19:31:34.929,17.420,-0.793,-0.305,-0.366
1714581094939,2024-05-01T19:31:34.939,17.430,-2.012,-0.610,-0.549
1714581094949,2024-05-01T19:31:34.949,17.440,-2.744,-0.732,-0.610
1714581094959,2024-05-01T19:31:34.959,17.450,-2.927,-0.793,-0.610
1714581094969,2024-05-01T19:31:34.969,17.460,-2.317,-0.671,-0.488
1714581094979,2024-05-01T19:31:34.979,17.470,-1.280,-0.427,-0.427
1714581094989,2024-05-01T19:31:34.989,17.480,-0.244,-0.183,-0.427
1714581094999,2024-05-01T19:31:34.999,17.490,0.366,0.000,-0.366
1714581095009,2024-05-01T19:31:35.009,17.500,0.427,0.061,-0.305
1714581095019,2024-05-01T19:31:35.019,17.510,0.183,-0.061,-0.427
1714581095029,2024-05-01T19:31:35.029,17.520,-0.183,-0.122,-0.488
1714581095039,2024-05-01T19:31:35.039,17.530,-0.732,-0.305,-0.366
1714581095049,2024-05-01T19:31:35.049,17.540,-1.037,-0.427,-0.366
1714581095059,2024-05-01T19:31:35.059,17.550,-1.098,-0.427,-0.366
1714581095069,2024-05-01T19:31:35.069,17.560,-1.341,-0.366,-0.427
1714581095079,2024-05-01T19:31:35.079,17.570,-1.280,-0.427,-0.427
1714581095089,2024-05-01T19:31:35.089,17.580,-1.098,-0.549,-0.488
1714581095099,2024-05-01T19:31:35.099,17.590,-0.793,-0.366,-0.427
1714581095109,2024-05-01T19:31:35.109,17.600,-0.549,-0.183,-0.366
1714581095119,2024-05-01T19:31:35.119,17.610,-0.610,-0.122,-0.305
1714581095129,2024-05-01T19:31:35.129,17.620,-0.976,-0.244,-0.427
1714581095139,2024-05-01T19:31:35.139,17.630,-1.037,-0.366,-0.427
1714581095149,2024-05-01T19:31:35.149,17.640,-0.549,-0.244,-0.427
1714581095159,2024-05-01T19:31:35.159,17.650,0.122,-0.122,-0.305
1714581095169,2024-05-01T19:31:35.169,17.660,0.732,0.061,-0.244
1714581095179,2024-05-01T19:31:35.179,17.670,0.549,0.000,-0.244
1714581095189,2024-05-01T19:31:35.189,17.680,-0.305,-0.183,-0.427
1714581095199,2024-05-01T19:31:35.199,17.690,-1.768,-0.488,-0.488
1714581095209,2024-05-01T19:31:35.209,17.700,-2.866,-0.854,-0.549
1714581095219,2024-05-01T19:31:35.219,17.710,-3.110,-0.915,-0.549
1714581095229,2024-05-01T19:31:35.229,17.720,-2.317,-0.671,-0.549
1714581095239,2024-05-01T19:31:35.239,17.730,-0.793,-0.244,-0.427
1714581095249,2024-05-01T19:31:35.249,17.740,0.915,0.183,-0.305
1714581095259,2024-05-01T19:31:35.259,17.750,2.012,0.427,-0.183
1714581095269,2024-05-01T19:31:35.269,17.760,1.829,0.427,-0.244
1714581095279,2024-05-01T19:31:35.279,17.770,0.549,0.183,-0.305
1714581095289,2024-05-01T19:31:35.289,17.780,-1.341,-0.366,-0.305
1714581095299,2024-05-01T19:31:35.299,17.790,-2.927,-0.793,-0.549
1714581095309,2024-05-01T19:31:35.309,17.800,-3.537,-0.915,-0.488
1714581095319,2024-05-01T19:31:35.319,17.810,-2.805,-0.854,-0.549
1714581095329,2024-05-01T19:31:35.329,17.820,-0.976,-0.366,-0.427
1714581095339,2024-05-01T19:31:35.339,17.830,0.976,0.000,-0.244
1714581095349,2024-05-01T19:31:35.349,17.840,2.073,0.366,-0.244
1714581095359,2024-05-01T19:31:35.359,17.850,1.768,0.366,-0.244
1714581095369,2024-05-01T19:31:35.369,17.860,0.061,-0.061,-0.244
1714581095379,2024-05-01T19:31:35.379,17.870,-1.951,-0.610,-0.549
1714581095389,2024-05-01T19:31:35.389,17.880,-3.293,-0.854,-0.610
1714581095399,2024-05-01T19:31:35.399,17.890,-3.049,-0.854,-0.610
1714581095409,2024-05-01T19:31:35.409,17.900,-1.463,-0.488,-0.549
1714581095419,2024-05-01T19:31:35.419,17.910,0.488,0.000,-0.305
1714581095429,2024-05-01T19:31:35.429,17.920,1.646,0.244,-0.244
1714581095439,2024-05-01T19:31:35.439,17.930,1.524,0.183,-0.183
1714581095449,2024-05-01T19:31:35.449,17.940,0.366,-0.061,-0.244
1714581095459,2024-05-01T19:31:35.459,17.950,-1.159,-0.366,-0.427
1714581095469,2024-05-01T19:31:35.469,17.960,-2.256,-0.610,-0.549
1714581095479,2024-05-01T19:31:35.479,17.970,-2.500,-0.671,-0.549
1714581095489,2024-05-01T19:31:35.489,17.980,-2.012,-0.610,-0.488
1714581095499,2024-05-01T19:31:35.499,17.990,-1.220,-0.366,-0.427
1714581095509,2024-05-01T19:31:35.509,18.000,-0.488,-0.244,-0.427
1714581095519,2024-05-01T19:31:35.519,18.010,0.122,-0.061,-0.305
1714581095529,2024-05-01T19:31:35.529,18.020,0.183,0.000,-0.366
1714581095539,2024-05-01T19:31:35.539,18.030,0.305,0.000,-0.366
1714581095549,2024-05-01T19:31:35.549,18.040,0.122,-0.122,-0.366
1714581095559,2024-05-01T19:31:35.559,18.050,-0.183,-0.183,-0.366
1714581095569,2024-05-01T19:31:35.569,18.060,-0.366,-0.183,-0.488
1714581095579,2024-05-01T19:31:35.579,18.070,-0.488,-0.244,-0.488
1714581095589,2024-05-01T19:31:35.589,18.080,-0.549,-0.244,-0.366
1714581095599,2024-05-01T19:31:35.599,18.090,-0.549,-0.183,-0.366
