epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1718717750712,2024-06-18T16.35.50.712,1.925,-0.071,0.433,0.415
1718717750722,2024-06-18T16.35.50.722,1.935,-0.069,0.349,0.412
1718717750732,2024-06-18T16.35.50.732,1.945,-0.088,0.298,0.379
1718717750741,2024-06-18T16.35.50.741,1.954,-0.082,0.344,0.386
1718717750751,2024-06-18T16.35.50.751,1.964,-0.091,0.440,0.443
1718717750762,2024-06-18T16.35.50.762,1.975,-0.111,0.477,0.509
1718717750770,2024-06-18T16.35.50.770,1.983,-0.109,0.417,0.543
1718717750781,2024-06-18T16.35.50.781,1.994,-0.080,0.306,0.539
1718717750791,2024-06-18T16.35.50.791,2.004,-0.052,0.273,0.546
1718717750801,2024-06-18T16.35.50.801,2.014,-0.031,0.315,0.551
1718717750810,2024-06-18T16.35.50.810,2.023,-0.043,0.352,0.558
1718717750820,2024-06-18T16.35.50.820,2.033,-0.071,0.327,0.570
1718717750831,2024-06-18T16.35.50.831,2.044,-0.102,0.290,0.591
1718717750841,2024-06-18T16.35.50.841,2.054,-0.112,0.253,0.612
1718717750850,2024-06-18T16.35.50.850,2.063,-0.104,0.192,0.610
1718717750860,2024-06-18T16.35.50.860,2.073,-0.098,0.146,0.599
1718717750870,2024-06-18T16.35.50.870,2.083,-0.094,0.146,0.609
1718717750880,2024-06-18T16.35.50.880,2.093,-0.084,0.160,0.637
1718717750889,2024-06-18T16.35.50.889,2.102,-0.090,0.144,0.652
1718717750899,2024-06-18T16.35.50.899,2.112,-0.115,0.111,0.645
1718717750910,2024-06-18T16.35.50.910,2.123,-0.127,0.071,0.638
1718717750920,2024-06-18T16.35.50.920,2.133,-0.113,0.031,0.623
1718717750929,2024-06-18T16.35.50.929,2.142,-0.088,0.000,0.612
1718717750939,2024-06-18T16.35.50.939,2.152,-0.080,-0.008,0.639
1718717750949,2024-06-18T16.35.50.949,2.162,-0.089,0.002,0.696
1718717750959,2024-06-18T16.35.50.959,2.172,-0.106,-0.013,0.715
1718717750968,2024-06-18T16.35.50.968,2.181,-0.119,-0.068,0.695
1718717750978,2024-06-18T16.35.50.978,2.191,-0.119,-0.115,0.716
1718717750989,2024-06-18T16.35.50.989,2.202,-0.132,-0.116,0.727
1718717750999,2024-06-18T16.35.50.999,2.212,-0.152,-0.102,0.689
1718717751008,2024-06-18T16.35.51.008,2.221,-0.162,-0.126,0.680
1718717751018,2024-06-18T16.35.51.018,2.231,-0.180,-0.174,0.713
1718717751028,2024-06-18T16.35.51.028,2.241,-0.213,-0.222,0.762
1718717751037,2024-06-18T16.35.51.037,2.250,-0.261,-0.259,0.812
